"Sagal";"D";"BoS";"@1958-1971";"Sagal";"Boris";"";"1982"
"Sakellarios";"D";"ASk";"@1955";"Sakellarios";"Alekos";"19xx";"Un"
"Saks";"DS";"GSs";"@1967-1978";"Saks";"Gene";"1921";"Un"
"Sale";"WD";"RrS";"@1951-1955";"Sale";"Richard";"19xx";"Un"
"Salkow";"D";"SSa";"@1965";"Salkow";"Sidney";"";"Un"
"Salomon";"CD";"MkS";"@1993";"Salomon";"Mikael";"";"Un"
"W.Salt";"W";"";"1969-1978";"Salt";"Waldo";"";"Un"
"Saltzman";"P";"";"1948-1980";"Saltzman";"Harry";"1915";"1994"
"Salter";"BWD";"JSt";"@1968";"Salter";"James";"";"199x"
"Salva";"D";"VSa";"@1987-1996";"Salva";"Victor";"";"Un"
"Salvatores";"D";"GSa";"@1992";"Salvatores";"Gabriele";"";"Un"
"Samanta";"D";"ASt";"@1998";"Samanta";"Ashim S.";"";"Un"
"Samples";"WD";"KSa";"@1997";"Samples";"Keith";"19xx";"199x"
"Sancher";"WD";"HpS";"@1998";"Sancher";"Hampton";"";"Un"
"Sander";"WD";"HSa";"@1992";"Sander";"Helke";"19xx";"Un"
"SandersBrahms";"WD";"HSB";"@1985";"Sanders-Brahms";"Helma";"19xx";"Un"
"Sandgren";"D";"AkS";"@1994";"Sandgren";"Ake";"19xx";"Un"
"Sandrich";"D";"MSa";"@1930-1944";"Sandrich";"Mark";"1900";"1945"
"J.Sandrich";"D";"JSd";"@1980";"Sandrich";"Jay";"";""
"Sanjines";"D";"JSa";"@1969";"Sanjines";"J";"";"Un"
"Santell";"WADP";"ASa";"@1915-1946";"Santell";"Al";"1895";"1981"
"Santiago";"D";"CiS";"@1990";"Santiago";"Cirio";"";"Un"
"Santino";"D";"JcS";"@1983";"Santino";"Jack";"";"Un"
"Santley";"ADW";"JS";"@1929-1950";"Mansfield";"Joseph";"1889";"1971"
"dosSantos";"D";"NPS";"@1955-1971";"dos Santos";"Nelson Pereira";"";"Un"
"Sarafian";"D";"RSa";"@1973-1970";"Sarafian";"Richard C.";"";"Un"
"Sargent";"D";"JSg";"@1966-1980";"Sargent";"Joseph";"";"Un"
"Sarne";"AD";"MiS";"@1966-1969";"Sarne";"Michael";"1939";"Un"
"Sanford";"D";"ASf";"@1996";"Sanford";"Arlene";"";"Un"
"Sasdy";"D";"PeS";"@1970-1983";"Sasdy";"Peter";"";"Un"
"Saunders";"W";"";"1927-1935";"Saunders";"John Monk";"1895";"1940"
"Saura";"D";"CSr";"@1977-1989";"Saura";"Carlos";"[1]";"Un"
"Saurel";"D";"JqS";"@1985";"Saurel";"Jaques";"";"Un"
"Sautet";"WCMD";"ClS";"@1960-1992";"Sautet";"Claude";"1924";"Un"
"Sauvage";"D";"PiS";"@1984";"Sauvage";"Pierre";"";"Un"
"P.Saville";"D";"PSv";"@1999";"Saville";"Philip";"19xx";"19xx"
"V.Saville";"PD";"VrS";"@1927-1955";"Saville";"Victor";"1897";"1979"
"Savin";"D";"TSa";"@1990";"Savin";"Tom";"";"Un"
"Sayles";"EWDCP";"ISy";"@1980-1991";"Sayles";"John";"";"Un"
"Scaraf";"D";"IrS";"@1991";"Scaraf";"Irving";"19xx";"Un"
"Schaefer";"WPD";"GSc";"@1954-1993";"Schaefer";"George";"1920";"199x"
"Schaeffer";"AD";"ESc";"@1996";"Schaeffer";"Eric";"19xx";"199x"
"Shafer";"D";"DiS";"@1996";"Shafer";"Dirk";"19xx";"199x"
"Schaffner";"D";"FJS";"@1963-1982";"Schaffner";"Franklin J.";"1920";"Un"
"Schallerup";"D";"HgS";"@1978";"Schallerup";"Henning";"";"Un"
"Schary";"WPD";"DSy";"@1963";"Schary";"Dore";"1905";"1980"
"Schatzberg";"D";"JSb";"@1970-1987";"Schatzberg";"Jerry";"";"Un"
"Schecter";"P";"";"1991";"Schecter";"Alan";"1966";"Un"
"Scheerer";"D";"RSc";"@1980";"Scheerer";"Robert";"";"Un"
"Scheinman";"D";"ASm";"@1994";"Scheinman";"Andrew";"19xx";"Un"
"Schell";"AD";"MxS";"@1979";"Schell";"Maximilian";"19xx";"Un"
"Schenck";"P";"";"@1972";"Schenck";"Aubrey";"";"Un"
"Schenkel";"D";"CaS";"@1993";"Schenkel";"Carl";"";"Un"
"Schepisi";"D";"FSc";"@1970-1993";"Schepisi";"Fred";"[1]";"Un"
"Schertzinger";"DCM";"ViS";"@1917-1942";"Schertzinger";"Victor";"1880";"1941"
"Schiffer";"D";"PaS";"@1970";"Schiffer";"Pàl";"";"Un"
"Schiller";"D";"LSc";"@1980";"Schiller";"Lawrence";"";"Un"
"Schlamme";"D";"ThS";"@1993";"Schlamme";"Thomas";"19xx";"Un"
"Schlaich";"D";"FSl";"@1996";"Schlaich";"Frieder";"";"Un"
"Schlesinger";"D";"IS";"@1960-1988";"Schlesinger";"John";"1926";"Un"
"Schlingensief";"D";"CSc";"@1990";"Schlingensief";"Christoph";"";"Un"
"Schlondorff";"D";"VoS";"@1966-1990";"Schlöndorff";"Volker";"1939";"Un"
"Schmoeller";"D";"DSc";"@1982";"Schmoeller";"David";"";"Un"
"Schnabel";"D";"JuS";"@1996";"Schnabel";"Julian";"";"Un"
"Schnitzer";"CD";"GSz";"@1958";"Schnitzer";"Gerry";"";""
"Schoedsack";"CD";"EBS";"@1926-1949";"Schoedsack";"Ernest B.";"1893";"Un"
"Schonemann";"D";"SiS";"@1985";"Schönemann";"Sibylle";"19bb";"Un"
"Schoenfeld";"W";"";"1957";"Schoenfeld";"Bernard C.";"";"Un"
"Schomburgk";"DWPA";"HHS";"@1913-1956";"Schomburgk";"Hans Hermann";"1880";"1967"
"Schrader";"WD";"PSc";"@1978-1992";"Schraeder";"Paul";"1946";"Un"
"Schroeder";"DP";"BSc";"@1987-1990";"Schroeder";"Barbet";"1942";"Un"
"Schulman";"TSm";"D,W";"@1997";"Schulman";"Tom";"19xx";"1997+"
"Schultz";"D";"MSz";"@1976-1991";"Schultz";"Michael";"";"Un"
"Schulz";"D";"BSz";"@1982";"Schulz";"Bob";"19xx";"Un"
"Schumacher";"D";"JoS";"@1989-1997";"Schumacher";"Joel";"[1]";"Un"
"Schunzel";"DA";"RhS";"@1919-1941";"Schunzel";"Reinhold";"1886";"1954"
"Schuster";"HSc";"D";"@1943-1955";"Schuster";"Harold";"";"Un"
"Schwab";"D";"LSw";"@1930";"Schwab";"Laurence";"[1]";"Un"
"Schwartz";"D";"SfS";"@1998";"Schwartz";"Stefan";"";"Un"
"Schwarz";"D";"HnS";"@1929";"Schwarz";"Hanns";"19xx";"Un"
"Scola";"WD";"EtS";"@1954-1982";"Scola";"Ettore";"1931";"Un"
"Scorsese";"DA";"MS";"@1970-";"Scorsese";"Martin";"1942";"Un"
"Scotese";"D";"xSc";"@1952";"Scotese";"gn";"[1]";"Un"
"C.Scott";"D";"CyS";"@1992";"Scott";"Cynthia";"";"Un"
"G.C.Scott";"AD";"GCS";"@1972";"Scott";"George C.";"";"Un"
"O.Scott";"D";"OzS";"@1981";"Scott";"Oz";"";"Un"
"R.Scott";"DP";"RS";"@1978-1991";"Scott";"Ridley";"";"Un"
"T.Scott";"D";"ToS";"@1983";"Scott";"Tony";"[1]";"Un"
"Seagal";"AD";"SSl";"@1994";"Seagal";"Steven";"19xx";"Un"
"Seastrom";"AD";"VSj";"@1916-1936";"Sjostrom";"Victor";"1879";"1960"
"Seaton";"WDP";"GS";"@1945-1973";"Stenius";"George";"1911";"1979"
"John Seale";"C";"";"1993";"Seale";"John";"";"Un"
"Sedgwick";"D";"EdS";"@1921-1950";"Sedgwick";"Edward M.";"1893";"1974"
"A.Segal";"D";"ASe";"@1963";"Segal";"Alex";"";"Un"
"B.Segal";"D";"BSe";"@1981";"Segal";"Boris";"";"Un"
"P.Segal";"D";"PSe";"@1994";"Segal";"Peter";"";"Un"
"Segall";"D";"SSg";"@1970";"Segall";"Stuart";"";"Un"
"Seidelman";"D";"SuS";"@1982-1994";"Seidelman";"Susan";"";"Un"
"Seiden";"D";"JpS";"@1949";"Seiden";"Joseph";"";"Un"
"Seiler";"D";"LwS";"@1928-1958";"Seiler";"Lewis";"1891";"1964"
"Seiter";"D";"WAS";"@1918-1954";"Seiter";"William A.";"1891";"1964"
"Seitz";"WDA";"GBS";"@1913-1960";"Seitz";"George B.";"1888";"1944"
"J.F.Seitz";"C";"";"1921-1960";"Seitz";"John F.";"1893";"1979"
"Sekely";"D";"SSe";"@1963";"Sekely";"Steve";"";"Un"
"Selander";"D";"LeS";"@1936-1967";"Selander";"Lesley";"1900";"1979"
"Selick";"D";"HyS";"@1993";"Selick";"Henry";"19xx";"Un"
"Selim";"D";"xSe";"@1942";"Selim";"xfn";"";"Un"
"Seltzer";"D";"xSz";"@1988";"Seltzer";"xfn";"";"Un"
"Selznick";"PW";"";"";"Selznick";"David O.";"1902";"1965"
"Sembene";"WD";"OuS";"@1969-1992";"Sembène";"Ousman";"";"Un"
"Sena";"D";"DmS";"@1993";"Sena";"Dominic";"19xx";"Un"
"Mack Sennett";"PDW";"MSe";"@1912-1920";"Sinnott";"Michael";"1880";"1960"
"Serafian";"D";"DeS";"@1994";"Serafian";"Deran";"19xx";"Un"
"Serena";"DA";"GuS";"@1915";"Serena";"Gustavo";"19xx";"Un"
"Seria";"D";"JlS";"@1977";"Seria";"Joel";"";"Un"
"Serreau";"WADE";"CSe";"@1973-1990";"Serreau";"Coline";"";"Un"
"Setbon";"WD";"PhS";"@1990";"Setbon";"Philip";"";"Un"
"Sevcikova";"D";"JxS";"@1992";"Sevcikova";"Jana";"19xx";"Un"
"Sewell";"D";"VeS";"@1953-1968";"Sewell";"Vernon";"";"Un"
"Seymour";"WD";"JSy";"@1994";"Seymour";"Jeff";"19xx";"Un"
"Sgarro";"D";"NSg";"@1975";"Sgarro";"Nicholas";"";"Un"
"Shadyac";"D";"TSy";"@1997-1999";"Shadyac";"Tom";"";"199x"
"A.Shaffer";"WB";"";"1971-1980";"Shaffer";"Anthony";"1926";"Un"
"P.Shaffer";"B";"";"";"Shaffer";"Peter";"1926";"Un"
"Shah";"D";"KSh";"@1976";"Shah";"Krishna";"";"Un"
"Shaknazarov";"D";"KSk";"@1989";"Shaknazarov";"Karen";"";"Un"
"Sharma";"D";"ASS";"@1990";"Sharma";"Aribam Syam";"19xx";"Un"
"Sharman";"WD";"JiS";"@1975";"Sharman";"Jim";"19xx";"Un"
"Shane";"WD";"MxS";"@1946-1955";"Shane";"Maxwell";"1905";"1983"
"Shanley";"WD";"IPS";"@1990";"Shanley";"John Patrick";"";"Un"
"A.Shapiro";"D";"ASh";"@1993";"Shapiro";"Alan";"";"Un"
"K.Shapiro";"D";"KeS";"@1981";"Shapiro";"Ken";"";"Un"
"D.Sharp";"D";"DoS";"@1959-1965";"Sharp";"Don";"";""
"Sharpsteen";"D";"BSh";"@1941";"Sharpsteen";"Dumbo";"";"Un"
"I.Sharp";"D";"IaS";"@1982";"Sharp";"Ian";"";"Un"
"Shatner";"AD";"WSh";"@1989";"Shatner";"William";"19bb";"Un"
"Shavelson";"WDP";"MvS";"@1956-1966";"Shavelson";"Melville";"1917";"1995+"
"Shear";"D";"BrS";"@1967-1977";"Shear";"Barry";"1923";"1979"
"Shebib";"D";"DSh";"@1981";"Shebib";"Donald";"";"Un"
"Shainberg";"D";"SSb";"@1998";"Shainberg";"Steven";"";"Un"
"J.Sheldon";"D";"JSn";"@1963";"Sheldon";"James";"";"Un"
"S.Sheldon";"WBD";"SSn";"@1953, 1947-1992";"Sheldon";"Sidney";"1918";"Un"
"Sid Sheinberg";"P";"";"1960-1993";"Sheinberg";"Sid";"19xx";"Un"
"Shelton";"WD";"RSh";"@1988-1994";"Shelton";"Ron";"";"Un"
"Sheppard";"AWD";"SSR";"@1988";"Rogers";"Samuel Sheppard";"1943";"Un"
"Shepard";"D";"RSd";"@1992";"Shepard";"Richard";"";"Un"
"Sher";"D";"JSq";"@1960";"Sher";"Jack";"";"Un"
"Sheridan";"WD";"JSh";"@1989";"Sheridan";"Jim";"[6]";"Un"
"G.A.Sherman";"D";"GAS";"@1982";"Sherman";"Gary A.";"";"Un"
"G.Sherman";"DP";"GeS";"@1937-1971";"Sherman";"George";"1908";"Un"
"L.Sherman";"D";"LoS";"@1933-1934";"Sherman";"Lowell";"";"Un"
"V.Sherman";"D";"VSh";"@1942-1943";"Sherman";"Vincent";"";"Un"
"Shields";"D";"FSh";"@1984";"Shields";"Frank";"";"Un"
"Randy Shilts";"W";"";"1993";"Shilts";"Randy";"1953";"Un"
"Shindo";"D";"KaS";"@1953-1967";"Shindo";"Kaneta";"1912";"Un"
"Sholder";"D";"JSo";"@1982-1985";"Sholder";"Jack";"[1]";"Un"
"Shisgal";"D";"MSh";"@1990";"Shisgal";"Murray";"";"199x"
"Sholem";"D";"LSm";"@1949-1954";"Sholem";"Lee";"";"Un"
"Shonteff";"WD";"LiS";"@1965";"Shonteff";"Lindsay";"";"199x"
"Shore";"D";"SSh";"@1985";"Shore";"Sig";"";"Un"
"Shores";"D";"LSh";"@1940";"Shores";"Lynn";"[1]";"Un"
"Shumlin";"D";"HSh";"@1943-1945";"Shumlin";"Herman";"";"Un"
"Shyer";"D";"ChS";"@1984-1994";"Shyer";"Charles";"";"Un"
"Sideman";"D";"AdS";"@1994";"Sideman";"Adi";"19xx";"Un"
"Sidney";"D";"GSy";"@1941-1967";"Sidney";"George";"1911";"Un"
"D.Siegel";"VDP";"DS";"@1945-1980";"Siegel";"C.Don";"1912";"1991"
"M.Siegel";"P";"";"@1930";"Siegel";"Max";"";"Un"
"S.C.Siegel";"P";"";"@1915";"Siegel";"Sol C.";"";"Un"
"Signorelli";"D";"JsS";"@1983";"Signorelli";"James";"";"Un"
"Silberg";"D";"JSe";"@1984";"Silberg";"Joel";"";"Un"
"Siliphant";"WD";"SSi";"@1957-1958";"Siliphant";"Sterling";"";"Un"
"A.Silver";"W";"";"@1991";"Silver";"Amanda";"1964";"Un"
"D.Silver";"PD";"DSv";"@1979";"Silver";"Dina";"";"Un"
"J.M.Silver";"D";"JMS";"@1974-1986";"Silver";"Joan Micklin";"1935";"Un"
"J.Silver";"P";"";"1991";"Silver";"Joel";"";"Un"
"M.Silver";"D";"MSv";"@1979";"Silver";"Marissa";"";"Un"
"R.Silver";"PD";"RSv";"@1993";"Silver";"Ron";"";"Un"
"R.D.Silver";"PD";"RDS";"@1979";"Silver";"Ralph D.";"";"Un"
"S.Silver";"D";"SSv";"@1997";"Silver";"Scott";"";"Un"
"Silverstein";"D";"ElS";"@1962-1977";"Silverstein";"Elliott";"1927";"Un"
"F.Simon";"D";"FrS";"@1977";"Simon";"Francis";"";"Un"
"N.Simon";"WPBD";"NSi";"@1974";"Simon";"Neil";"";"Un"
"R.Simon";"D";"RSm";"@1991";"Simon";"Rainer";"";"Un"
"S.Simon";"DP";"SSS";"@1937-1949";"Simon";"S.Sylvan";"1910";"1951"
"Simonelli";"D";"GSm";"@1943";"Simonelli";"Giorgio C.";"19xx";"Un"
"Sin";"D";"SpS";"@1998";"Sin";"Stephen";"";"Un"
"Sinclair";"D";"RBS";"@1938-1948";"Sinclair";"Robert B.";"1905";"1970"
"Don Simpson";"P";"";"1983-1996";"Simpson";"Don";"";"1995"
"A.Singer";"D";"AxS";"@1961";"Singer";"Alexander";"";"Un"
"B.Singer";"D";"ByS";"@1991";"Singer";"Bryan";"";"Un"
"G.Singer";"D";"GSr";"@1992";"Singer";"Gail";"";"Un"
"J.Singleton";"DW";"ISn";"@1991";"Singleton";"John";"1968";"Un"
"R.S.Singleton";"D";"RSS";"@1990";"Singleton";"Ralph S.";"";"Un"
"Sinisi";"AD";"GSi";"@1992";"Sinisi";"Gary";"";"Un"
"Sinyor";"D";"GSn";"@1999";"Sinyor";"Gary";"";"Un"
"C.Siodmak";"WBDP";"CSi";"@1951-1957";"Siodmak";"Curt";"";""
"R.Siodmak";"D";"RSi";"@1929-1967";"Siodmak";"Robert";"1900";"1973"
"Sirk";"D";"DSk";"@1934-1959";"Sierck";"Detlef (Douglas)";"1900";"Un"
"Sisk";"P";"";"1950";"Sisk";"Robert";"";"Un"
"Sitaris";"D";"ASi";"@1991";"Sitaris";"Andy";"";"Un"
"Sjoberg";"D";"ASj";"@1942-1966";"Sjöberg";"Alf";"1903";"1980"
"Skirball";"P";"";"";"Skirball";"Jack H.";"1896";"Un"
"Skjoldbjaerg";"D";"ESk";"@1998";"Skjoldbjaerg";"Eric";"";"Un"
"Skolimowski";"ADW";"JSk";"@1966-1985";"Skolimowski";"Jerzy";"1938";"Un"
"Skoog";"D";"SSk";"@1998";"Skoog";"Susan";"";"Un"
"Slatzer";"D";"RSl";"@1971";"Slatzer";"Robert";"";"Un"
"Sloane";"D";"PSl";"@1925";"Sloane";"Paul";"";"Un"
"Sloman";"D";"ESl";"@1925-1934";"Sloman";"Edward";"";"Un"
"Sluizer";"D";"GSl";"@1990-1993";"Sluizer";"George";"";"Un"
"Small";"P";"";"";"Small";"Edward";"1891";"1977"
"Smallwood";"D";"RCS";"@1921";"Smallwood";"Ray C.";"";"Un"
"Smight";"D";"JaS";"@1963-1980";"Smight";"Jack";"1926";"Un"
"Bernard Smith";"PE";"";"@1960-1969";"Smith";"Bernard";"1905";"Un"
"B.Smith";"D";"BSm";"@1992";"Smith";"Bruce";"";"Un"
"Bud.Smith";"D";"BuS";"@1987";"Smith";"Bud";"19xx";"19yy"
"C.Smith";"D";"CSm";"@1997";"Smith";"Clive";"";"Un"
"D.Smith";"D";"DSm";"@1960";"Smith";"David";"[1]";"Un"
"H.Smith";"D";"HSm";"@1972";"Smith";"Howard";"[1]";"Un"
"J.Smith";"D";"JSm";"@1985";"Smith";"Jack";"[1]";"Un"
"J.N.Smith";"WD";"INS";"@1993";"Smith";"John";"";"Un"
"K.Smith";"WD";"KSm";"@1995-1999";"Smith";"Kevin";"19xx";"Un"
"M.Smith";"D";"MSm";"@1990";"Smith";"Mel";"[1]";"Br"
"N.Smith";"D";"NSm";"@1940";"Smith";"Noel";"[1]";"Un"
"Alan Smithee";"DPWA";"aAS";"@1955-1996";"anonymous";"pseudonym";"";"Un"
"Snow";"D";"MSn";"@1967";"Snow";"Michael";"";"Un"
"Snyder";"D";"RSn";"@1951-1989";"Snyder";"Robert";"";"Un"
"Soavi";"D";"MSo";"@1989-1990";"Soavi";"Michele";"";"199x"
"Soderbergh";"D";"StS";"@1989-1993";"Soderbergh";"Steven";"1964";""
"Soffici";"D";"MSf";"@1945";"Soffici";"Mario";"";"Un"
"Softley";"D";"IiS";"@1991-1996";"Softley";"Ian";"19xx";"Br"
"Sokurov";"D";"ASv";"@1999";"Sokurov";"Alexander";"19xx";"19yy"
"Solanas";"D";"FeS";"@1968";"Solanas";"Fernando E.";"";"Un"
"Sole";"D";"ASo";"@1977";"Sole";"Alfred";"[1]";"Un"
"Solondz";"WDA";"TSz";"@1989-1998";"Solondz";"Todd";"";"Un"
"Solum";"D";"OSo";"@1985";"Solum";"Ole";"19xx";"Un"
"Sommers";"WD";"SSo";"@1993-1998";"Sommers";"Stephen";"19xx";"Un"
"Sonnenveld";"CD";"BSo";"@1991-1997";"Sonneveld";"Barry";"";"Un"
"Sopsits";"D";"ASp";"@1990";"Sopsits";"Arpad";"";"Un"
"Terry Southern";"BW";"";"1958-1970";"Southern";"Terry";"1925";"Un"
"Spacey";"D";"KSp";"@1997";"Spacey";"Kevin";"";"199x"
"Spheeris";"D";"PSp";"@1991-1993";"Spheeris";"Penelope";"";"Un"
"Spence";"D";"RiS";"@1992";"Spence";"Richrad";"19xx";"Un"
"Spicer";"D";"BtS";"@1997";"Spicer";"Bryan";"19xx";"199x"
"Sam Spiegel";"P";"";"1942";"Eagle";"Sam P.";"";"Un"
"Sol Spiegel";"P";"";"1953-1966";"Spiegel";"Sol C.";"";"Un"
"Spielberg";"DP";"SS";"@1957-1998";"Spielberg";"Steven";"1947";"199x"
"Spiers";"D";"BSp";"@1997";"Spiers";"Bob";"19xx";"199x"
"Spoor";"DP";"GKS";"@1907";"Spoor";"George K.";"19xx";"Un"
"Sprecher";"D";"JSp";"@1998";"Sprecher";"Jill";"";"Un"
"Spottiswoode";"D";"RSp";"@1980-1997";"Spottiswoode";"Roger";"";"Un"
"Stafford";"D";"BaS";"@1939";"Stafford";"Babe";"";"Un"
"Stahl";"ADPS";"IMS";"@1918-1949";"Stahl";"John M.";"1886";"1950"
"Stallone";"AD";"SyS";"@1979";"Stallone";"Sylvester";"";"Un"
"Ray Stark";"P";"";"1964-1992";"Stark";"Ray";"19xx";"Un"
"Starr";"D";"PSt";"@1980";"Starr";"Peter";"";"Un"
"Starrett";"AD";"JkS";"@1973-1976";"Starrett";"Jack";"";"Un"
"W.Staudte";"D";"WS";"@1946";"Staudte";"W.";"";""
"StClair";"D";"MSC";"@1926";"St.Clair";"Mai";"";"Un"
"Steckler";"D";"RyS";"@1963-1965";"Steckler";"Ray Dennis";"";"Un"
"Peter Stein";"V";"";"";"Stein";"Peter";"";"Un"
"K.Stein";"D";"KSt";"@1992";"Stein";"Ken";"";"Un"
"P.Stein";"D";"PLS";"@1935";"Stein";"Paul L.";"";"Un"
"Steiner";"M";"";"1923-1956";"Steiner";"Max";"19xx";"1971"
"D.Steinberg";"D";"DSt";"@1981";"Steinberg";"David";"";"Un"
"M.Steinberg";"D";"MSb";"@1993";"Steinberg";"Michael";"";"Un"
"Stephani";"D";"FkS";"@1936";"Stephani";"Frederick";"";"Un"
"Sterling";"WD";"WSt";"@1972";"Sterling";"William";"19xx";"Un"
"Stern";"D";"SHS";"@1981-1989";"Stern";"Steven Hillard";"";"Un"
"Sternberg";"PD";"S";"@1925-1953";"von Sternberg";"Josef (Jonas)";"1894";"1969"
"D.Stevens";"WB";"";"@1995";"Stevens";"Davd";"";"Un"
"G.Stevens sr.";"CDP";"GSt";"@1933-1969";"Stevens";"George";"1904";"1975"
"G.Stevens jr.";"D";"GSj";"@1960-1961";"Stevens";"George jr.";"";"Un"
"R.Stevens";"D";"RSt";"@1955-1969";"Stevens";"Robert";"1925";"Un"
"L.Stevens";"WDP";"LSt";"@1960";"Stevens";"Leslie";"";"Un"
"Stevenson";"D";"RoS";"@1932-1981";"Stevenson";"Robert";"1905";"Un"
"B.Stiller";"D";"BnS";"@1994-1996";"Stiller";"Ben";"";""
"M.Stiller";"D";"MSt";"@1912-1928";"Stiller";"Mowscha (Mauritz)";"1883";"1928"
"Stillman";"WD";"WhS";"@1990-1998";"Stillman";"Whit";"";"Un"
"And.Stone";"PD";"AnS";"@1939-1972";"Stone";"Andrew";"1902";"Un"
"Ol.Stone";"WDP";"OlS";"@1981-1993";"Stone";"Oliver";"[1]";"Un"
"R.Stone";"D";"RtS";"@1987";"Stone";"Robert";"";"Un"
"S.Stone";"D";"SSt";"@1998";"Stone";"Sharon";"";"Un"
"V.Stone";"D";"VSt";"@1974";"Stone";"Virginia";"";"Un"
"Storaro";"C";"";"y-1979";"Storaro";"Vittorio";"";"Un"
"Stoppard";"BWD";"TSt";"@1990";"Straussler";"Thomas (Tom)";"1937";"Un"
"Straume";"D";"USt";"@1999";"Straume";"Unni";"";"Un"
"Strayer";"D";"FSt";"@1933-1950";"Strayer";"Frank";"";"Un"
"Strick";"D";"JSi";"@1967";"Strick";"Joseph";"";"Un"
"Strock";"D";"HLS";"@1954";"Strock";"Herbert L.";"19xx";"Un"
"Streisand";"APWD";"BSt";"@1983";"Streisand";"Barbra";"";"Un"
"Strom";"WD";"YSt";"@1994";"Strom";"Yale";"19xx";"Un"
"Stromberg";"PWD";"HSt";"@1923-1925";"Stromberg";"Hunt";"1894";"1968"
"Stroux";"D";"xSx";"@1949";"Stroux";"gn";"";"Un"
"J.Stuart";"D";"JeS";"@1997";"Stuart";"Jeb";"";"Un"
"M.Stuart";"D";"MeS";"@1979";"Stuart";"Mel";"";"Un"
"J.Sturges";"ED";"ISt";"@1946-1977";"Sturges";"John";"1911";"Un"
"P.Sturges";"WD";"PS";"@1933-1956";"Biden";"(Edmund) Preston";"1898";"1959"
"Sturridge";"D";"CsS";"@1992-1997";"Sturridge";"Charles";"";"Un"
"Jule Styne";"M";"";"1968";"Styne";"Jule";"1906";"1994"
"Sucksdorff";"DWPCEA";"ASu";"@1953";"Sucksdorff";"Arne";"";"Un"
"Sugg";"D";"SwS";"@1998";"Sugg";"Stewart";"";"Un"
"Sullivan";"D";"TSu";"@1996";"Sullivan";"Tim";"19xx";"199x"
"Summers";"D";"JrS";"@1967";"Summers";"Jeremy";"";"Un"
"Surjik";"D";"SSu";"@1993";"Surjik";"Stephen";"19xx";"Un"
"Suo";"WD";"MyS";"@1997";"Suo";"Masuyuki";"";"199x"
"Surtees";"C";"";"1950-1975";"Surtees";"Robert L.";"";"Un"
"Suso";"D";"HSu";"@1978";"Suso";"Henry";"[1]";"Un"
"A.E.Sutherland";"D";"AES";"@1925-1956";"Sutherland";"A. Edward";"1895";"1974"
"D.Sutherland";"PD";"DSu";"@1991-1993";"Sutherland";"David";"";""
"Svankmajer";"D";"JSj";"@1997";"Svankmajer";"Jan";"19xx";"199x"
"Sverak";"D";"JSv";"@1991";"Sverak";"Jan";"19xx";"Un"
"Svoboda";"D";"NSv";"@1992";"Svoboda";"Nancy";"";"Un"
"Swackhammer";"D";"EWS";"@1979-1992";"Swackhammer";"E.W.";"";"Un"
"Swaim";"D";"BSw";"@1983";"Swain";"Bob";"19xx";"Un"
"Swift";"DW";"DvS";"@1958-1967";"Swift";"David";"";"Un"
"Switzer";"D";"MSw";"@1992";"Switzer";"Michael";"19xx";"Un"
"Syberberg";"D";"HJS";"@1982";"Syberberg";"Hans-Jürgen";"19xx";"Un"
"Sykes";"D";"PSy";"@1976";"Sykes";"Peter";"";"Un"
"Szabo";"D";"IsS";"@1985-1991";"Szabó";"István";"";"Un"
"Szazs";"D";"ISz";"@1994";"Szazs";"Janos";"";"Un"
"Szlingerbaum";"D";"SSz";"@1980";"Szlingerbaum";"Samy";"";"Un"
"Szwarc";"D";"JSz";"@1974-1984";"Szwarc";"Jeannot";"1936";"Un"
"Tacchella";"WD";"JCT";"@1975";"Tacchella";"Jean-Charles";"[1]";"Un"
"Takemitsu";"M";"";"@1964";"Takemitsu";"Tore";"1931";"1996"
"Talalay";"D";"RTa";"@1992";"Talalay";"Rachel";"19xx";"Un"
"Takita";"D";"YoT";"@1988";"Takita";"Yojiri";"";"Un"
"Tamahori";"D";"LTa";"@1997";"Tamahori";"Lee";"19xx";"199x"
"Tanaka";"DP";"ToT";"@1954";"Tanaka";"Tomoyuki";"";"Un"
"Taniguchi";"D";"SkT";"@1965";"Taniguchi";"Senkichi";"[1]";"[Un]"
"Tannen";"D";"WTa";"@1985-1988";"Tannen";"William";"";"Un"
"Tanner";"D";"ATa";"@1971-1987";"Tanner";"Alain";"[1]";"Un"
"Tarantino";"WD";"QTa";"@1992-1194";"Tarantino";"Quentin";"1964";"Un"
"Tarkovsky";"D";"AnT";"@1959-1983";"Tarkovsky";"Andrei";"1932";"1990"
"Tashlin";"WDP";"FrT";"@1952-1668";"Tashlin";"Frank";"1913";"1972"
"Tati";"AWD";"JT";"@1949-1971";"Tatischeff";"Jaques";"1908";"1982"
"Tatassopoulos";"D";"StT";"@1932";"Tatassopoulos";"Stelios";"19xx";"Un"
"Taurog";"AD";"NT";"@1928-1967";"Taurog";"Norman";"1899";"1981"
"Tavernier";"D";"BTv";"@1974-1988";"Tavernier";"Bertrand";"1941";"Un"
"Taviani";"D";"PlT";"@1961-1994";"Taviani";"Paolo";"1931";"Un"
"V.Taviani";"WD";"";"1961-1994";"Taviani";"Vittorio";"1929";"Un"
"F.Taylor";"WD";"FTa";"@1997";"Taylor";"Finn";"";"Un"
